TeckRank_int,rank_CB_normlized,name
901.0,2565.0,Inceptio Technology
902.0,3459.0,Simple Energy
903.0,7177.0,Ghost
904.0,2549.0,Arrive Logistics
905.0,3323.0,Socar Malaysia
906.0,2860.0,Tritium
907.0,4327.0,VieCure
908.0,389.0,MedeAnalytics
909.0,3544.0,TriNetX
910.0,297.0,Dhanvarsha Finvest
911.0,6280.0,Fidelity
912.0,6141.0,IndiaLends
913.0,31.0,SellersFunding
914.0,4670.0,Unison Home Ownership Investors
915.0,6267.0,Netrisk.hu
916.0,488.0,Yardline Capital
917.0,5725.0,Raise
918.0,6895.0,LendingPoint
919.0,5843.0,Pledg
920.0,5878.0,BankBazaar.com
921.0,7479.0,Sunbit
922.0,3125.0,Bidu
923.0,8860.0,Forge
924.0,5133.0,Stedi
925.0,6816.0,Nervos Network
926.0,4130.0,Fantom Foundation
927.0,9234.0,CERE Network
928.0,1622.0,MVL Chain
929.0,1093.0,Kadena
930.0,5183.0,Fleetio
931.0,5380.0,Airspace Technologies
932.0,9926.0,Flexport
933.0,5094.0,MyCarrier
934.0,5446.0,Logixboard
935.0,5510.0,Haven
936.0,8518.0,project44
937.0,7507.0,Flock Freight
938.0,1933.0,Scout RFP
939.0,8268.0,Otonomo
940.0,8199.0,Rivigo
941.0,8119.0,Nuvocargo
942.0,2739.0,Otoklix
943.0,2832.0,ClearMotion
944.0,7598.0,FourKites
945.0,218.0,Transporeon
946.0,7043.0,Fairmarkit
947.0,6708.0,Ivalua
948.0,3997.0,tealbook
949.0,9728.0,Stord
950.0,1435.0,ShipHawk
951.0,4247.0,BluJay Solutions
952.0,4335.0,Avetta
953.0,333.0,New York Shipping Exchange
954.0,6405.0,ShipMonk
955.0,3847.0,ClearMetal
956.0,5211.0,Telecom Italia
957.0,2347.0,Cubbit
958.0,5593.0,Hiber
959.0,6127.0,Inmarsat Plc
960.0,5570.0,Iliad
961.0,9409.0,Prosimo.io
962.0,533.0,Nodle.io
963.0,209.0,MyRepublic
964.0,5804.0,Medlife
965.0,683.0,Remedy Partners
966.0,2271.0,DocStation
967.0,919.0,Pinecone
968.0,9406.0,Cockroach Labs
969.0,4700.0,Jedox
970.0,3184.0,Keen
971.0,382.0,ChartMogul
972.0,1176.0,MapR Technologies
973.0,3707.0,Scalyr
974.0,9532.0,MongoDB
975.0,2650.0,Metabase
976.0,1357.0,OverOps
977.0,1370.0,Loft Orbital
978.0,4069.0,indie Semiconductor
979.0,2030.0,Within3
980.0,3516.0,Azalea Health
981.0,1954.0,Tausight
982.0,2822.0,Silversmith Capital Partners
983.0,7322.0,Clearsense
984.0,5893.0,PatientsLikeMe
985.0,2286.0,Optimize.health
986.0,3335.0,Sami
987.0,648.0,andros
988.0,8133.0,Verily
989.0,2934.0,PostHog
990.0,6577.0,LeoLabs
991.0,3562.0,Unstoppable Domains
992.0,4506.0,Flow Blockchain
993.0,4549.0,Banjo
994.0,5995.0,Dock
995.0,7632.0,Pinduoduo
996.0,1013.0,Baozun Commerce
997.0,6568.0,Perch
998.0,9570.0,Spinny
999.0,7323.0,ShopUp
1000.0,3907.0,Paytm Mall
1001.0,6186.0,Global-e
1002.0,3032.0,Eunimart
1003.0,6907.0,Jobble
1004.0,6459.0,ShopClues
1005.0,6625.0,Tophatter
1006.0,9642.0,Flipkart
1007.0,8862.0,Magicpin
1008.0,7389.0,Tokopedia
1009.0,4695.0,Klevu
1010.0,4671.0,Drybar
1011.0,3747.0,Heroes
1012.0,6811.0,Reel
1013.0,9951.0,Bukalapak
1014.0,2366.0,Spiceworks
1015.0,4468.0,Zid زد
1016.0,5083.0,eBay
1017.0,3368.0,Hopscotch
1018.0,5128.0,Teikametrics
1019.0,4249.0,Stor.ai (formerly Self Point)
1020.0,5008.0,Sears
1021.0,5750.0,Sole Threads
1022.0,7056.0,giftee
1023.0,63.0,Overcart
1024.0,8405.0,Dollar Shave Club
1025.0,4878.0,Viridis Learning
1026.0,1955.0,Brainbase
1027.0,497.0,Mighty
1028.0,25.0,ComplianceQuest
1029.0,9713.0,Notarize
1030.0,9914.0,Ironclad
1031.0,119.0,Rezi
1032.0,7330.0,SmartRecruiters
1033.0,5850.0,Questel
1034.0,5137.0,Atrium LTS
1035.0,148.0,Teamtailor
1036.0,7163.0,LogicGate
1037.0,3746.0,Dover
1038.0,3238.0,FOSSA
1039.0,794.0,Frontegg
1040.0,2433.0,Brightflag
1041.0,8212.0,Rever
1042.0,7867.0,Taulia
1043.0,4974.0,DarioHealth
1044.0,4215.0,Lifelink Systems
1045.0,8128.0,PointClickCare
1046.0,5809.0,Kareo
1047.0,3013.0,Science Exchange
1048.0,777.0,Beisen
1049.0,2005.0,Firstbase.io
1050.0,2019.0,Therma
1051.0,5050.0,Concord
1052.0,8315.0,Pico Interactive
1053.0,3504.0,Basis Technologies
1054.0,4803.0,Liqid
1055.0,7492.0,Varjo
1056.0,2346.0,Scale Computing
1057.0,9304.0,Nutanix
1058.0,3752.0,Trufan
1059.0,3609.0,Torii
1060.0,188.0,Brandcast
1061.0,3173.0,PathFactory
1062.0,4598.0,Ziflow
1063.0,7819.0,Zeotap
1064.0,9041.0,Act-On Software
1065.0,711.0,SharpSpring
1066.0,1367.0,PartnerStack
1067.0,7784.0,Snappy Kraken
1068.0,4166.0,Accord
1069.0,6194.0,Coin Metrics
1070.0,682.0,Gauntlet
1071.0,975.0,Bento for Business
1072.0,3578.0,BriteCore
1073.0,328.0,TokenSoft
1074.0,9509.0,Aave
1075.0,9895.0,Digital Asset
1076.0,8367.0,SaaSOptics
1077.0,1118.0,Talage
1078.0,4448.0,CipherHealth
1079.0,6571.0,Verana Health
1080.0,4515.0,Stockpile
1081.0,9255.0,Octane
1082.0,1638.0,Rimini Street
1083.0,1114.0,Evernym
1084.0,3986.0,Concordium
1085.0,3999.0,Zephyr
1086.0,6487.0,Cribl
1087.0,8682.0,Copado
1088.0,2102.0,Nothing
1089.0,5304.0,Cohere
1090.0,6511.0,Alfresco
1091.0,5465.0,DecisionLink
1092.0,548.0,CM Group
1093.0,1584.0,Activate
1094.0,672.0,katena
1095.0,6425.0,Replicated
1096.0,3643.0,Svrf
1097.0,4996.0,Kingsoft Cloud
1098.0,8295.0,Gather
1099.0,6646.0,ThousandEyes
1100.0,8597.0,Pure Storage
1101.0,6769.0,Silk
1102.0,4173.0,QTS Realty Trust
1103.0,5892.0,Hasura
1104.0,4060.0,"Cloudastructure, Inc"
1105.0,4560.0,Megaport
1106.0,679.0,Impinj
1107.0,9925.0,Box
1108.0,9781.0,Mavenir
1109.0,7421.0,BrowserStack
1110.0,3877.0,Yaguara
1111.0,7924.0,ZOKO
1112.0,7644.0,VTEX
1113.0,2120.0,inRiver
1114.0,7516.0,Trade Republic
1115.0,3676.0,Thimble
1116.0,1107.0,Waffle Labs
1117.0,3178.0,Clearpath Robotics
1118.0,4098.0,Luos
1119.0,1047.0,Monsieur
1120.0,7669.0,Blue Prism Group
1121.0,9140.0,Journal
1122.0,8170.0,Codefresh
1123.0,9512.0,ClickUp
1124.0,518.0,YOLO
1125.0,8462.0,Gigster
1126.0,3628.0,Fuse
1127.0,3780.0,"nēdl (as in, 'the haystack')"
1128.0,9095.0,PatientPing
1129.0,7141.0,OpenLoop
1130.0,9010.0,Kaiser Permanente
1131.0,457.0,Forward
1132.0,8604.0,Cleveland Clinic
1133.0,447.0,Getlabs
1134.0,5059.0,Bea Fertility
1135.0,2071.0,Enthuse
1136.0,1939.0,Kahua
1137.0,6360.0,Bison Trails
1138.0,2664.0,Orbs
1139.0,4622.0,Boulevard
1140.0,3290.0,TC - TradersClub
1141.0,8609.0,LongHash Ventures
1142.0,7088.0,Invstr
1143.0,2069.0,Bibit.id
1144.0,6674.0,Firebolt
1145.0,1790.0,SQream Technologies
1146.0,7483.0,Blink Health
1147.0,6311.0,CVSPharmacy
1148.0,1882.0,Carewell
1149.0,5426.0,Rite Aid
1150.0,6643.0,Carrum Health
1151.0,1460.0,Wellness Forever Medicare
1152.0,1948.0,Mosaic Wellness
1153.0,269.0,Docosan
1154.0,2236.0,PrestaShop
1155.0,5084.0,ShopKeep
1156.0,6647.0,BASE
1157.0,8802.0,Mirakl
1158.0,2319.0,Jane Technologies
1159.0,7948.0,Magento Commerce
1160.0,9353.0,Shopify
1161.0,5057.0,BlackSky Global
1162.0,2033.0,Amplitude
1163.0,658.0,Vyopta Incorporated
1164.0,8727.0,GoodData
1165.0,7060.0,Dgraph Labs
1166.0,4248.0,Airtable
1167.0,7568.0,iBus Networks & Infrastructure
1168.0,986.0,Eseye
1169.0,5729.0,GREE
1170.0,3211.0,Beacon Platform
1171.0,6703.0,Antai Venture Builder
1172.0,4692.0,AME Cloud Ventures
1173.0,8221.0,CircleUp
1174.0,5856.0,Bullpen Capital
1175.0,1710.0,Sequoia Capital China
1176.0,495.0,Factris
1177.0,9702.0,Wealthfront
1178.0,394.0,Telenor Microfinance Bank (TMB)
1179.0,1662.0,CAN Capital
1180.0,4936.0,Startupbootcamp
1181.0,3312.0,DN Capital
1182.0,6525.0,Vaekstfonden
1183.0,3677.0,Anyfin
1184.0,9467.0,Sound Ventures
1185.0,9830.0,Bank of America
1186.0,9828.0,Axis Bank
1187.0,8151.0,Horizons Ventures
1188.0,44.0,Visionaries Club
1189.0,3305.0,Liquidity Capital
1190.0,3304.0,SyndicateRoom
1191.0,7757.0,Liquid 2 Ventures
1192.0,6100.0,Correlation Ventures
1193.0,567.0,Propel Capital
1194.0,9891.0,Greensill Capital
1195.0,6096.0,Lightspeed Venture Partners
1196.0,8176.0,Barclays
1197.0,9557.0,Public.com
1198.0,2206.0,Palisades Goldcorp
1199.0,6696.0,btov Partners
1200.0,2779.0,Breyer Capital
1201.0,8635.0,Current
1202.0,4910.0,Judo Bank
1203.0,7092.0,Eniac Ventures
1204.0,2774.0,BECO Capital
1205.0,7091.0,Venrock
1206.0,3322.0,Northern Light Venture Capital
1207.0,6135.0,Relay Ventures
1208.0,8631.0,Viking Global Investors
1209.0,6561.0,Moneybox
1210.0,8652.0,Augmentum Fintech
1211.0,4682.0,Aire
1212.0,5498.0,Contour Venture Partners
1213.0,551.0,Citibank
1214.0,8181.0,Prosus Ventures
1215.0,4292.0,Seed Capital
1216.0,7080.0,Quiet Capital
1217.0,9887.0,Seedrs
1218.0,8190.0,InCred
1219.0,4887.0,AXA Venture Partners
1220.0,9572.0,Tech Coast Angels
1221.0,10008.0,Starling Bank
1222.0,3546.0,Altos Ventures
1223.0,8350.0,CVC Capital Partners
1224.0,4796.0,FinAccel
1225.0,1978.0,KB Financial Group
1226.0,9950.0,SoftBank Vision Fund
1227.0,7514.0,WeLab
1228.0,8474.0,Macquarie Group
1229.0,4797.0,Equal Ventures
1230.0,2831.0,Baubap
1231.0,6214.0,Capital Factory
1232.0,6276.0,Stonepeak Infrastructure Partners
1233.0,9606.0,Menlo Ventures
1234.0,3457.0,Floodgate
1235.0,1848.0,TONIK
1236.0,7512.0,Valor Equity Partners
1237.0,9862.0,SOSV
1238.0,8323.0,Qonto
1239.0,9844.0,BUX
1240.0,9246.0,Garage Capital
1241.0,6283.0,Highland Capital Partners
1242.0,1836.0,Oriente
1243.0,5855.0,HarbourVest Partners
1244.0,7150.0,Pillar VC
1245.0,4815.0,Dawn Capital
1246.0,9244.0,HSBC
1247.0,7528.0,Listo
1248.0,4744.0,Anthemis Group
1249.0,9602.0,Science
1250.0,9860.0,ICICI Bank
1251.0,8359.0,OurCrowd
1252.0,903.0,American Express Ventures
1253.0,9598.0,TA Associates
1254.0,7519.0,Bread
1255.0,6546.0,M1xchange
1256.0,1939.0,KeyBank
1257.0,10016.0,Ribbit Capital
1258.0,4765.0,Greenoaks Capital
1259.0,3524.0,BrandProject
1260.0,3509.0,Vantik
1261.0,4107.0,Two Sigma Ventures
1262.0,3525.0,Good Growth Capital
1263.0,9977.0,EQT Ventures
1264.0,9600.0,First Round Capital
1265.0,6260.0,Brightspark Ventures
1266.0,6236.0,N26
1267.0,9856.0,Open Co (Brazil)
1268.0,7204.0,ACE & Company
1269.0,4774.0,Fundary
1270.0,1907.0,For Good Ventures
1271.0,8438.0,500 Startups
1272.0,3487.0,Backstage Capital
1273.0,5222.0,African Development Bank
1274.0,6229.0,Citi Ventures
1275.0,507.0,OnJuno
1276.0,3536.0,Perceptive Advisors
1277.0,3484.0,Parkwalk Advisors
1278.0,7170.0,Investible
1279.0,3426.0,Northleaf Capital Partners
1280.0,9610.0,Temasek Holdings
1281.0,8510.0,iCapital Network
1282.0,9842.0,Grayson Fargo
1283.0,2854.0,Elevate Credit
1284.0,4854.0,OneMain Financial
1285.0,5485.0,Great Hill Partners
1286.0,6779.0,Funding Societies
1287.0,4713.0,Columbia Capital
1288.0,3049.0,Business Growth Fund
1289.0,8569.0,Susa Ventures
1290.0,5812.0,Luxor Capital Group
1291.0,6306.0,Oxygen
1292.0,6721.0,Lendable
1293.0,1759.0,Meritech Capital Partners
1294.0,1758.0,The E14 Fund
1295.0,6308.0,Playfair Capital
1296.0,8245.0,Soma Capital
1297.0,1756.0,Juvo
1298.0,1753.0,Boston Harbor Angels
1299.0,7282.0,DHVC
1300.0,8591.0,Great Oaks Venture Capital
1301.0,6316.0,Silvergate Bank
1302.0,4170.0,CyberAgent Capital
1303.0,9566.0,Battery Ventures
1304.0,7112.0,DCB BANK
1305.0,7536.0,Benchmark
1306.0,3617.0,Cavalry Ventures
1307.0,4057.0,Clearstone Venture Partners
1308.0,4056.0,Jiko
1309.0,9838.0,General Atlantic
1310.0,8262.0,Caisse de Depot et Placement du Quebec
1311.0,5492.0,Golden Seeds
1312.0,3584.0,Sumitomo Mitsui Financial Group
1313.0,4277.0,CNote
1314.0,2047.0,Archegos Capital Management
1315.0,3418.0,Caffeinated Capital
1316.0,7731.0,Bain Capital
1317.0,7732.0,Creandum
1318.0,2796.0,Hillhouse Capital Group
1319.0,7256.0,Yes Bank
1320.0,8287.0,Investec
1321.0,4371.0,3S Money
1322.0,2845.0,Speedinvest
1323.0,59.0,UangTeman
1324.0,1793.0,NFX
1325.0,1792.0,Tarabut Gateway
1326.0,9577.0,Mambu
1327.0,3051.0,The Family
1328.0,1791.0,Eduvanz
1329.0,8541.0,BlackSoil
1330.0,7140.0,Vulcan Capital
1331.0,8545.0,Veritas Capital
1332.0,8546.0,Access Bank
1333.0,9448.0,Upstox
1334.0,8278.0,Monk’s Hill Ventures
1335.0,8549.0,Union Square Ventures
1336.0,4147.0,Real Ventures
1337.0,7137.0,Indifi Technologies
1338.0,3080.0,Seven Seven Six
1339.0,8553.0,GV
1340.0,4150.0,Bandhan Bank
1341.0,2908.0,Cuenca
1342.0,392.0,DBJ Capital
1343.0,1014.0,TTV Capital
1344.0,3020.0,FMO
1345.0,8937.0,ZhenFund
1346.0,6579.0,Titan
1347.0,6940.0,gohenry
1348.0,708.0,Nippon Venture Capital
1349.0,8942.0,IndusInd Bank
1350.0,7952.0,Ascension Ventures
1351.0,745.0,Coatue Management
1352.0,2494.0,Balderton Capital
1353.0,5837.0,HMBradley
1354.0,3869.0,Foresite Capital
1355.0,4518.0,Mitigram
1356.0,7799.0,Creditas
1357.0,5546.0,Velocity
1358.0,9741.0,MoneyLion
1359.0,8959.0,Slow Ventures
1360.0,6923.0,SadaPay
1361.0,9493.0,Vista Equity Partners
1362.0,8965.0,SV Angel
1363.0,1274.0,Greycroft
1364.0,6921.0,Monese
1365.0,6581.0,SBI Investment
1366.0,1074.0,Mitsui Sumitomo Insurance Capital
1367.0,1257.0,COREangels
1368.0,82.0,Pear VC
1369.0,4425.0,Climb Credit
1370.0,3886.0,Kapor Capital
1371.0,9403.0,IVP
1372.0,4315.0,Insignia Ventures Partners
1373.0,6855.0,Emergence
1374.0,2710.0,Flourish Ventures
1375.0,365.0,Suryoday Small Finance Bank
1376.0,7400.0,Founders First Capital Partners
1377.0,8927.0,Wealthsimple
1378.0,4336.0,Mynt
1379.0,8881.0,Shunwei Capital
1380.0,6967.0,First Abu Dhabi Bank
1381.0,5926.0,SMBC Venture Capital
1382.0,3215.0,IvyCap Ventures
1383.0,5049.0,Synctera
1384.0,8890.0,Madrona Venture Group
1385.0,2439.0,Dama Financial
1386.0,203.0,Thrive Capital
1387.0,9804.0,CICC
1388.0,3821.0,Valar Ventures
1389.0,9681.0,Sequoia Capital India
1390.0,7982.0,Accel
1391.0,9389.0,Eurazeo
1392.0,3826.0,Nomura
1393.0,1348.0,Passion Capital
1394.0,1348.0,Lanistar
1395.0,7613.0,Aavishkaar Venture Capital
1396.0,9968.0,BNY Mellon
1397.0,7483.0,International Finance Corporation
1398.0,193.0,Selina Finance
1399.0,8911.0,8VC
1400.0,4538.0,Transformation Capital
1401.0,9965.0,Founders Fund
1402.0,8920.0,"Hercules Capital, Inc."
1403.0,5420.0,Bling Capital
1404.0,3836.0,OpenView
1405.0,6005.0,Empower
1406.0,9680.0,Lux Capital
1407.0,7970.0,Gradient Ventures
1408.0,324.0,Audax Group
1409.0,1077.0,Gojo & Company
1410.0,2980.0,Heartcore Capital
1411.0,6642.0,Griffin
1412.0,6474.0,SB Opportunity Fund
1413.0,7871.0,HV Capital
1414.0,9053.0,Lend Street Financial
1415.0,6475.0,Atomico
1416.0,1143.0,Mercury Fund
1417.0,9946.0,Groww
1418.0,7856.0,Pipe
1419.0,9993.0,Draper Esprit
1420.0,5103.0,RRE Ventures
1421.0,9427.0,Fintern
1422.0,718.0,Converge
1423.0,9066.0,CredFlow
1424.0,9676.0,BoxGroup
1425.0,9102.0,Vertex Ventures
1426.0,5724.0,White Star Capital
1427.0,5398.0,Cherry Ventures
1428.0,2617.0,Tribe Capital
1429.0,9673.0,Lendingkart
1430.0,4321.0,PreSeed Ventures
1431.0,1115.0,Credit Karma
1432.0,7472.0,AMP
1433.0,7838.0,Inovia Capital
1434.0,9081.0,MDI Ventures
1435.0,7460.0,Innovation Endeavors
1436.0,7832.0,Deutsche Bank
1437.0,10054.0,Antler
1438.0,1109.0,Indian Angel Network
1439.0,5778.0,Deposit Solutions
1440.0,9104.0,Indiegogo
1441.0,3890.0,OCA Ventures
1442.0,2590.0,Cathay Innovation
1443.0,5965.0,SPOKO
1444.0,10048.0,General Catalyst
1445.0,8998.0,Kabbage
1446.0,6502.0,Earnest
1447.0,9786.0,Artesian VC
1448.0,7430.0,VEF
1449.0,7596.0,Valor Capital Group
1450.0,336.0,Apax Partners
1451.0,9004.0,DCM Ventures
1452.0,1213.0,Derivative Path
1453.0,1201.0,Redpoint Ventures China
1454.0,1195.0,Compass Diversified Holdings
1455.0,3171.0,Pockit
1456.0,9991.0,Index Ventures
1457.0,9019.0,MX Technologies
1458.0,6905.0,Global Founders Capital
1459.0,6462.0,CAM Capital
1460.0,3961.0,Rough Draft Ventures
1461.0,4476.0,Swan
1462.0,7595.0,Novo
1463.0,6595.0,Bairong
1464.0,10050.0,Goldman Sachs
1465.0,7892.0,European Bank for Reconstruction and Development
1466.0,7890.0,Mission Lane
1467.0,9108.0,Kuda
1468.0,3119.0,Canaccord Genuity Group
1469.0,9488.0,Advent International
1470.0,6645.0,Target Global
1471.0,5099.0,Flink
1472.0,5731.0,RBL Bank
1473.0,3161.0,Sierra Ventures
1474.0,4314.0,TheVentureCity Product-Led Growth Program
1475.0,1934.0,CDH Investments
1476.0,6973.0,Matrix Partners India
1477.0,5441.0,Flybridge
1478.0,806.0,Version One Ventures
1479.0,9638.0,Andreessen Horowitz
1480.0,6375.0,iAngels
1481.0,1529.0,GI Partners
1482.0,2314.0,Zolve
1483.0,1518.0,Kleiner Perkins
1484.0,9819.0,Mantl
1485.0,7359.0,CommonStock
1486.0,5888.0,Project A Ventures
1487.0,1505.0,5Y Capital
1488.0,797.0,Adams Street Partners
1489.0,8064.0,Five Star Business Finance
1490.0,3270.0,AllBright
1491.0,6067.0,Redpoint
1492.0,7363.0,Matrix Partners China
1493.0,7991.0,Kima Ventures
1494.0,8793.0,Neuberger Berman Group
1495.0,3268.0,CapitalG
1496.0,2346.0,Blackbird Ventures
1497.0,9768.0,Invesco
1498.0,5337.0,RBC Capital
1499.0,9692.0,Ajaib
1500.0,9958.0,Venture Catalysts
1501.0,3253.0,Oikocredit International
1502.0,793.0,Firstminute Capital
1503.0,1457.0,Propel(X)
1504.0,8087.0,AU21 Capital
1505.0,1045.0,MicroVentures
1506.0,8764.0,Bridgewater Associates
1507.0,7777.0,Greenwood Bank
1508.0,9502.0,Wefunder
1509.0,482.0,Home Credit India
1510.0,1009.0,TMT Investments
1511.0,8720.0,Saudi Arabia's Public Investment Fund
1512.0,3295.0,SVB Capital
1513.0,8126.0,LocalGlobe
1514.0,9824.0,Techstars
1515.0,5330.0,NorthOne
1516.0,6092.0,Vestar Capital Partners
1517.0,8731.0,New Mountain Capital
1518.0,5334.0,First Boulevard
1519.0,8734.0,AU Small Finance Bank
1520.0,6089.0,Nasdaq
1521.0,371.0,Future Venture Capital
1522.0,7041.0,GetVantage
1523.0,8743.0,Avanti Financial Group
1524.0,2919.0,DG Ventures
1525.0,8395.0,National Stock Exchange
1526.0,1570.0,Genesia Ventures
1527.0,9442.0,East Ventures
1528.0,5796.0,Longwood Fund
1529.0,1026.0,Affinity Solutions
1530.0,2298.0,Milo
1531.0,7640.0,Oak HC/FT
1532.0,7033.0,D1 Capital Partners
1533.0,9173.0,Partners Group
1534.0,5737.0,Neon
1535.0,9544.0,Precursor Ventures
1536.0,6055.0,Shenzhen Capital Group
1537.0,8059.0,Upgrade
1538.0,1454.0,CFV Ventures
1539.0,5432.0,JM Financial
1540.0,3771.0,Scripbox
1541.0,2939.0,Capital on Tap
1542.0,1423.0,Clean Energy Venture Group
1543.0,1414.0,ITOCHU Corporation
1544.0,2394.0,Seedcamp
1545.0,1437.0,Aracar Group
1546.0,8847.0,JP Morgan Chase
1547.0,9373.0,Oxford Sciences Innovation
1548.0,7009.0,Global Brain Corporation
1549.0,5146.0,Tandem
1550.0,6402.0,Acrisure
1551.0,7485.0,Golden Ventures
1552.0,9147.0,Qiming Venture Partners
1553.0,8853.0,Bain Capital Ventures
1554.0,8030.0,SAIF Partners
1555.0,635.0,55ip
1556.0,6984.0,Anthos Capital
1557.0,9380.0,FundersClub
1558.0,8008.0,Foundation Capital
1559.0,5924.0,ClearBank
1560.0,9381.0,Sapphire Ventures
1561.0,2371.0,Agricultural Bank of China
1562.0,3104.0,Mizuho Bank
1563.0,6410.0,Santander Bank
1564.0,3796.0,nextmarkets
1565.0,4914.0,Capillary Technologies
1566.0,877.0,Lumo Bodytech
1567.0,1001.0,Osso VR
1568.0,8582.0,Vicarious Surgical
1569.0,8623.0,AppliedVR
1570.0,8970.0,Augmedics
1571.0,891.0,BehaVR
1572.0,546.0,Tobii
1573.0,1218.0,Limbix
1574.0,3623.0,CityFibre
1575.0,9558.0,Satellogic
1576.0,8713.0,Snapsheet
1577.0,1345.0,Newegg
1578.0,3691.0,Teddy Mobile
1579.0,5919.0,Human API
1580.0,2260.0,Everplans
1581.0,5704.0,Headway
1582.0,7142.0,Everledger
1583.0,1577.0,Finhay
1584.0,3958.0,MINKABU
1585.0,7503.0,Wellington Management
1586.0,5609.0,Moneyfarm
1587.0,8912.0,Sigma Computing
1588.0,9224.0,NuORDER
1589.0,3252.0,Bazaar Technologies
1590.0,8839.0,Root Insurance
1591.0,5559.0,Radius Payment Solutions
1592.0,909.0,Koffie Labs
1593.0,3453.0,CoverHound
1594.0,715.0,Prima.it
1595.0,3835.0,Fixico
1596.0,5276.0,finn.auto
1597.0,2246.0,Jasper Technologies
1598.0,4220.0,Rocketbook
1599.0,6757.0,Pioneer Square Labs
1600.0,187.0,Theatro
1601.0,6220.0,cargo.one
1602.0,3237.0,Pickrr Technologies
1603.0,8467.0,Initialized Capital
1604.0,7116.0,upSWOT
1605.0,9506.0,True Ventures
1606.0,9746.0,Carta
1607.0,7149.0,Cheese
1608.0,4773.0,U.S. Venture Partners
1609.0,2518.0,Draper Associates
1610.0,4273.0,Belvo
1611.0,3506.0,10xbanking
1612.0,7332.0,Avaloq
1613.0,8256.0,TrueLayer
1614.0,6324.0,LenderClose
1615.0,1380.0,Broadway Technology
1616.0,7712.0,Pollinate Networks
1617.0,1455.0,Continuity
1618.0,9094.0,Aura Financial
1619.0,4563.0,GreenSky
1620.0,8006.0,Tink
1621.0,3041.0,Susquehanna Growth Equity
1622.0,71.0,Boldstart Ventures
1623.0,6319.0,Instnt
1624.0,6179.0,Alkami Technology
1625.0,1676.0,InvestSuite
1626.0,8105.0,Q2ebanking
1627.0,7517.0,Technisys
1628.0,6626.0,Alpaca
1629.0,8318.0,Scale Venture Partners
1630.0,4777.0,Finxact
1631.0,3030.0,Vim
1632.0,6755.0,Terra Virtua
1633.0,6744.0,The Wild
1634.0,133.0,Oblong Industries
1635.0,8406.0,Outlier Ventures
1636.0,2003.0,Preventice Solutions
1637.0,9453.0,Ginger
1638.0,2689.0,DOC+
1639.0,6955.0,Propeller Health
1640.0,1384.0,Jiff
1641.0,4362.0,Proteus Digital Health
1642.0,3707.0,SidekickHealth
1643.0,1457.0,Healthify
1644.0,294.0,BioIQ
1645.0,9530.0,Teladoc Health
1646.0,8463.0,Harmonize
1647.0,5648.0,NimbleRx
1648.0,3767.0,Sesame
1649.0,9378.0,AliveCor
1650.0,5861.0,DrChrono
1651.0,6007.0,SonderMind
1652.0,873.0,MyDoc
1653.0,8590.0,DispatchHealth
1654.0,2723.0,Push Doctor
1655.0,5991.0,HealthTap
1656.0,9547.0,Faire
1657.0,5393.0,Brightpearl
1658.0,8459.0,Vend
1659.0,6678.0,UserLeap
1660.0,5938.0,Sisu
1661.0,2287.0,Canvas
1662.0,9231.0,Dremio
1663.0,3227.0,Limechat
1664.0,3394.0,Quarrio Corp.
1665.0,499.0,Circonus
1666.0,6029.0,Prescinto
1667.0,5169.0,Taktile
1668.0,2007.0,Welcome to COMPANY
1669.0,2011.0,Imgur
1670.0,7534.0,VerSe Innovation
1671.0,4522.0,unlu
1672.0,6559.0,OpenReel
1673.0,588.0,Tring
1674.0,2877.0,Yappa World Inc.
1675.0,5459.0,Common Room
1676.0,5914.0,fintech
1677.0,2266.0,Digg
1678.0,9359.0,"Blavity, Inc."
1679.0,7976.0,Pearpop
1680.0,6495.0,Koo App
1681.0,3071.0,Second Measure
1682.0,4499.0,Maystreet
1683.0,8086.0,Sentieo
1684.0,5097.0,Bitfarms
1685.0,1321.0,Bond Street
1686.0,7061.0,Future FinTech Group
1687.0,2104.0,Blox
1688.0,10010.0,BlackRock
1689.0,668.0,Providence Equity Partners
1690.0,8879.0,IP Group Plc
1691.0,8189.0,Eldridge
1692.0,2199.0,PwC
1693.0,6119.0,NFP
1694.0,1079.0,Harness Wealth
1695.0,1754.0,Ascent
1696.0,8677.0,TCV
1697.0,5537.0,Snap Finance
1698.0,2955.0,dv01
1699.0,7576.0,CFO
1700.0,7588.0,B. Riley Financial
1701.0,2998.0,Alkeon Capital
1702.0,9683.0,Altimeter Capital
1703.0,9510.0,THE TIFIN GROUP
1704.0,8050.0,Obvious Ventures
1705.0,9046.0,Allianz
1706.0,7083.0,Kakao Mobility
1707.0,6112.0,Huochebang
1708.0,3966.0,Liftit
1709.0,2263.0,ZigZag Global
1710.0,8259.0,Tackle.io
1711.0,5961.0,Pax8
1712.0,8172.0,Tugende
1713.0,9443.0,Metromile
1714.0,3731.0,Clear Street
1715.0,3201.0,Myriota
1716.0,573.0,RxRevu
1717.0,9603.0,Innovaccer
1718.0,4845.0,Preveta
1719.0,4490.0,Clyde
1720.0,2850.0,DataBank
1721.0,6713.0,CSS Corp
1722.0,4786.0,Levvel
1723.0,4812.0,Quisitive
1724.0,1995.0,Disys
1725.0,3602.0,Processia
1726.0,1770.0,Quess Corp
1727.0,8293.0,UST
