initial_position,final_configuration,degree,final_rank,rank_CB,final_rank_normlized,rank_CB_normlized,TeckRank_int
271,Beyond IT,2,0.946,705730.0,0.3817132711939636,640372.0,219.0
270,Z Services,2,0.946,200589.0,0.3817132711939636,1145513.0,220.0
283,Trustaira,2,0.946,932365.0,0.3817132711939636,413737.0,221.0
275,Nebulas Solutions Group,2,0.946,300406.0,0.3817132711939636,1045696.0,222.0
274,Vinca Cybertech,2,0.946,299944.0,0.3817132711939636,1046158.0,223.0
285,Militus,2,0.946,291690.0,0.3817132711939636,1054412.0,224.0
281,VPN TRUE,2,0.946,994437.0,0.3817132711939636,351665.0,225.0
267,Global EPIC,2,0.946,454960.0,0.3817132711939636,891142.0,226.0
286,Abaxio,2,0.946,858025.0,0.3817132711939636,488077.0,227.0
363,Simplicit Technologies,2,0.956,862552.0,0.38574829520235643,483550.0,228.0
366,Intertec Systems,2,0.956,203835.0,0.38574829520235643,1142267.0,229.0
362,NeQter Labs LLC.,2,0.956,477105.0,0.38574829520235643,868997.0,230.0
367,Enea,2,0.956,122663.0,0.38574829520235643,1223439.0,231.0
365,Analytix,2,0.956,760788.0,0.38574829520235643,585314.0,232.0
361,Geek Office Solutions LLC,2,0.956,1266256.0,0.38574829520235643,79846.0,233.0
364,Amida Technology Solutions,2,0.956,456075.0,0.38574829520235643,890027.0,234.0
354,Aquila Technology,2,0.967,626564.0,0.3901868216115886,719538.0,235.0
353,Hive Systems,2,0.967,393702.0,0.3901868216115886,952400.0,236.0
352,Berea,2,0.967,1154981.0,0.3901868216115886,191121.0,237.0
356,QSight IT,2,0.967,249929.0,0.3901868216115886,1096173.0,238.0
355,RT Consulting,2,0.967,540198.0,0.3901868216115886,805904.0,239.0
357,E2logicx,2,0.967,810644.0,0.3901868216115886,535458.0,240.0
336,Syccure,2,0.991,536862.0,0.39987087923173137,809240.0,241.0
335,Minerva Labs,2,0.991,19627.0,0.39987087923173137,1326475.0,242.0
340,IDSeal,2,0.991,237164.0,0.39987087923173137,1108938.0,243.0
339,ElevenPaths,2,0.991,153788.0,0.39987087923173137,1192314.0,244.0
338,Hoko Digital,2,0.991,1078191.0,0.39987087923173137,267911.0,245.0
337,Sysdream,2,0.991,476983.0,0.39987087923173137,869119.0,246.0
341,e-Lock,2,0.991,390897.0,0.39987087923173137,955205.0,247.0
151,LMG Security,1,0.994,297386.0,0.4010813864342493,1048716.0,248.0
149,xDai,1,0.994,42519.0,0.4010813864342493,1303583.0,249.0
152,ISGroup,1,0.994,1188518.0,0.4010813864342493,157584.0,250.0
